drop,player_id,drop2,valid,event_id,year,tourns0411$tourn_id[[t]]
MM_openBrWindow('ScoreCard.asp?TN=T61,61069,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,68725,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,67648,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,65668,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,69088,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,63553,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,57934,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,75355,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,75151,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,34297,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,73216,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,67609,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,65653,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,39358,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,72145,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,26404,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,49777,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,27238,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,64762,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,57010,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,55891,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,73315,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,51562,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,68551,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,50809,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,37912,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,62440,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,68620,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,68215,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,62197,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,68479,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,81835,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,46744,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,61339,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,77089,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,57208,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,67744,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,60880,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,29383,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,73642,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T61,77401,"1','','width=790,height=200')",TRUE,T61,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,47338,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,64426,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,55111,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,60199,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,58633,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,75643,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,45043,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,78415,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,36481,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,58795,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68914,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66517,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66820,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,47938,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,81793,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72337,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68578,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,51820,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,56947,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,43237,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68473,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68806,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,56605,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,78202,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,39985,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,62014,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72229,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,57886,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,59311,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,65140,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,73243,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,55867,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,50428,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,82402,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,57367,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68266,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,37516,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66052,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,67624,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,56461,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,48652,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72403,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,73486,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,73528,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,46966,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,81199,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,56221,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,59593,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,80461,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,50830,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,76858,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,25438,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,49648,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,58108,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,55534,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72301,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72340,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,81511,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,82024,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,83434,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,82051,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,77416,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,74032,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66250,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,74080,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,82720,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,52840,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,59260,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,42442,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66130,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,56155,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,48193,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,79357,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,83929,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,44059,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,47317,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,62695,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,57988,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,47128,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,42982,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66019,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,40066,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,81844,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,63427,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,65647,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,66358,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,79294,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,59362,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,63850,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,72148,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,68956,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,64189,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,65287,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,83719,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,58303,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,67177,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T62,80479,"1','','width=790,height=200')",TRUE,T62,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,36892,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56317,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,36964,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,59104,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,41908,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,48472,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56758,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,59020,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,39778,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,72055,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,36802,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56719,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57319,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,61060,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76531,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64771,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,67081,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,55858,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,39601,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,72529,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,60760,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76264,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,60358,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57403,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,83329,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,42760,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57685,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,61972,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,27856,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,47437,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,51211,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,62488,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76234,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64654,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,66088,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,77605,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76792,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,58708,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,58042,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,74761,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76072,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,65296,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,47125,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64501,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64915,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,59143,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,51766,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,79678,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,38419,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,48769,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,65560,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,74503,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,66625,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,37057,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,47407,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,73507,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,62827,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,72625,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64705,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57154,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,60457,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,61177,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,37024,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57961,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56725,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,82690,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,77695,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56833,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,75664,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,53653,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,58507,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,76006,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,52003,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57664,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57415,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,67042,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,72259,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,34600,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,79693,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,37021,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,57490,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,51718,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,66499,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,56734,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,63394,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,83227,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,62269,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,60439,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,48913,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,54736,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,61459,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,77194,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,59689,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,58009,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,73789,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,40597,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,66895,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,64873,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,75496,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,74461,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T64,65182,"1','','width=790,height=200')",TRUE,T64,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,47101,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,49483,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,66616,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,58774,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,78970,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,47656,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,48754,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,74599,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,37228,"1','','width=790,height=200')",TRUE,T65,2006,NA
MM_openBrWindow('ScoreCard.asp?TN=T65,57304,"1','','width=790,height=200')",TRUE,T65,2006,NA
